City,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI,AQI Category,PM2.5/PM10 Ratio
Jabalpur,22-06-2015,62.54370634,340.3628237,129.0792365,63.36737846,3.805469315,25.1519995,37.27059469,83.23148931,290.3628237,Very Unhealthy,0.183755986
Nashik,23-06-2015,17.23602482,308.0896099,67.39528918,47.78066491,6.4984763,15.62647583,25.00861516,77.87130663,258.0896099,Very Unhealthy,0.055944843
Varanasi,24-06-2015,127.1346864,269.6876281,106.6626806,63.02848621,1.256107953,94.15920317,30.20226742,27.68923912,305.7080151,Hazardous,0.471414604
Coimbatore,25-06-2015,201.6188595,226.9684862,45.79425822,49.73668457,1.293198555,87.95215959,12.43569182,92.95150172,362.8702876,Hazardous,0.888312131
Amritsar,26-06-2015,140.988726,280.1385769,115.9278112,44.66869069,9.861745916,96.78519007,22.87500196,37.68319294,316.340185,Hazardous,0.503282081
Navi Mumbai,27-06-2015,253.7983727,89.41245273,90.53385528,40.68392608,5.659436626,13.41966089,26.98345599,75.57697854,500,Hazardous,1.5
Madurai,28-06-2015,72.13218163,314.5580048,73.50811195,92.80711671,7.82325091,94.94906038,12.56616167,97.70093316,264.5580048,Very Unhealthy,0.229312815
Gwalior,29-06-2015,221.4603513,165.5656229,128.1646778,36.08970595,1.219440635,48.74431336,16.59853684,63.33320046,378.0974789,Hazardous,1.337598636
Delhi,30-06-2015,140.7970886,349.7298401,117.9757746,74.80662075,7.33715271,68.02082375,22.79219122,55.72095978,316.1931145,Hazardous,0.402588148
Solapur,01-07-2015,19.66575973,145.9252653,82.46593081,63.60729246,2.401872344,35.89407559,35.44981237,92.88388111,130.8496729,Unhealthy for Sensitive Groups,0.134765969
Jodhpur,02-07-2015,189.0225313,281.1543106,77.78220051,67.36780808,3.940756692,70.42623012,36.69340828,69.05840778,353.203338,Hazardous,0.67230885
Coimbatore,03-07-2015,298.6465312,289.9804325,142.0615391,32.73644605,1.366150315,60.63653511,26.65234008,35.61895367,419.9438016,Hazardous,1.029885116
Vadodara,04-07-2015,195.5354809,109.5574858,94.59584355,53.57236706,1.69340255,82.27052283,13.46904241,63.19257665,358.2016482,Hazardous,1.5
Nagpur,05-07-2015,206.6915978,305.3138127,123.9512674,67.46048891,4.970730962,43.86390378,44.0378868,87.87984402,366.7633192,Hazardous,0.676980828
Bhopal,06-07-2015,37.36426481,311.7937261,141.8705506,48.49927018,4.535936196,41.4124042,14.0336276,53.64430225,261.7937261,Very Unhealthy,0.119836487
Kanpur,07-07-2015,262.3190841,260.1141335,37.90351219,15.53765647,9.89282582,26.38052517,21.9020372,38.69617767,405.5003587,Hazardous,1.008476858
Hyderabad,08-07-2015,154.3082946,379.9331914,92.869551,63.28119341,4.740502423,89.96209157,27.63322534,32.47850317,337.25805,Hazardous,0.406145865
Jabalpur,09-07-2015,150.6375939,46.43488534,14.44777279,34.19886219,5.043341813,62.99440012,33.28755337,83.76276355,323.7451302,Hazardous,1.5
Solapur,10-07-2015,287.0281828,362.7312696,124.103998,21.12272319,0.199518126,15.48207211,41.06841907,29.97296418,415.3244582,Hazardous,0.791297048
Delhi,11-07-2015,156.5813761,263.2965489,91.58247691,98.82076334,0.615500935,61.09177446,42.67575856,27.42378122,328.3066374,Hazardous,0.594695892
Chennai,12-07-2015,278.5861351,39.07340213,135.095914,28.04245977,5.568506659,39.51743696,12.10163748,67.36387666,411.9679814,Hazardous,1.5
Jabalpur,13-07-2015,150.9255316,105.2525037,148.8703697,58.65075144,4.523714307,67.04570767,32.60150184,50.44545251,323.9661057,Hazardous,1.433937686
Bhopal,14-07-2015,200.274943,393.1423572,93.75901289,42.99722653,6.244097459,72.97119766,23.3522638,38.57729358,361.8389098,Hazardous,0.509420924
Amritsar,15-07-2015,21.84569503,381.3949245,142.2892579,13.08551456,6.78554103,51.60058637,25.84426669,80.13153811,339.0898422,Hazardous,0.05727841
Delhi,16-07-2015,41.79754615,231.7765114,135.4255193,19.72043704,9.153168327,22.21526382,12.83174362,81.61267777,189.3878056,Unhealthy,0.180335556
Navi Mumbai,17-07-2015,249.0338039,230.3190165,113.6196072,24.10474306,0.417334356,67.34595653,29.45905747,93.46157064,399.2585007,Hazardous,1.081255936
Hyderabad,18-07-2015,246.2230189,389.9565757,11.61251086,56.21325224,3.470336694,94.78181414,28.63224221,48.6742066,397.1013866,Hazardous,0.631411378
Vijayawada,19-07-2015,257.965306,55.6398923,65.34000867,19.40886161,6.659089093,28.91066099,37.32140911,94.71488256,403.7693385,Hazardous,1.5
Jodhpur,20-07-2015,120.1456239,269.1514648,103.9323244,25.7783831,9.94635421,22.56597892,36.65966313,72.81220296,500,Hazardous,0.446386662
Hyderabad,21-07-2015,254.7983838,222.729481,49.20349727,42.94410093,9.631196922,29.97939983,23.76540151,65.33017799,402.5102008,Hazardous,1.143981401
Jaipur,22-07-2015,87.73933255,122.6921014,36.41553486,29.81857758,9.477086743,23.0053891,22.98062721,98.79286195,193.4470364,Unhealthy,0.715118019
Allahabad,23-07-2015,207.733024,43.48728211,125.5705665,39.35192938,1.255819654,51.74963986,40.18267044,96.52781262,367.5625533,Hazardous,1.5
Surat,24-07-2015,31.42393589,36.62170523,22.01059514,23.41085706,8.344519311,27.51039251,39.0711768,70.11104641,179.2541028,Unhealthy,0.858068615
Patna,25-07-2015,220.2628004,124.6816076,64.83799068,34.48735846,3.091487619,60.0616207,20.52302687,55.41545984,377.1784282,Hazardous,1.5
Aurangabad,26-07-2015,163.6815776,123.4111274,15.0841039,61.25904526,3.119588107,93.31617853,34.72708433,92.10600192,333.7556293,Hazardous,1.326311338
Amritsar,27-07-2015,292.5615871,160.5979741,131.729978,29.54766767,6.824921744,13.73808106,20.53487781,22.17502744,417.5244864,Hazardous,1.5
Chandigarh,28-07-2015,287.8269095,319.0526505,24.75601777,80.15115803,5.483461832,79.93638883,42.37330504,70.38819918,500,Hazardous,0.902129818
Howrah,29-07-2015,210.5800088,270.9995792,147.3485259,14.70641366,1.188710746,90.7927372,17.8185745,73.35130107,369.7474487,Hazardous,0.77704921
Jaipur,30-07-2015,177.423213,25.56522598,79.24146232,99.12503453,8.751937249,57.12343015,33.53530183,73.68776309,344.3015355,Hazardous,1.5
Ludhiana,31-07-2015,293.3016297,46.82668755,126.2640153,57.80030504,2.983971496,26.92961016,42.7691959,69.89749789,417.8187202,Hazardous,1.5
Coimbatore,01-08-2015,256.530857,149.0807201,69.68519966,30.49150873,4.9476437,63.08355539,14.17035142,83.77876873,403.1990154,Hazardous,1.5
Kanpur,02-08-2015,179.7661126,301.4191634,44.75178586,95.04834259,2.891750192,14.32789976,30.92303938,47.39756723,346.0995748,Hazardous,0.596399083
Madurai,03-08-2015,42.89046146,352.4874651,21.3144927,59.14462748,0.463668727,37.09803485,21.29607678,75.0703994,302.8640385,Hazardous,0.121679395
Howrah,04-08-2015,177.2413398,99.84536638,80.28313625,12.19217054,2.5765368,14.99837081,33.2819957,22.84719279,500,Hazardous,1.5
Kanpur,05-08-2015,259.916448,270.730828,135.7700644,94.76866381,7.167991699,58.60753172,36.3391738,48.37493033,404.5450938,Hazardous,0.960054863
Allahabad,06-08-2015,104.4832041,282.4823881,72.74580945,79.07431566,6.318223162,19.22074083,23.11174743,82.91255728,247.028869,Very Unhealthy,0.369875109
Ahmedabad,07-08-2015,29.75335551,387.8371708,69.30360121,41.67434488,8.48879483,90.26727763,39.70580581,30.62680544,347.1630368,Hazardous,0.076716101
Bangalore,08-08-2015,178.7120767,246.4448446,135.8845177,99.76741822,3.917427287,87.44214095,20.58784857,36.73609818,345.2906635,Hazardous,0.725160541
Srinagar,09-08-2015,106.7345481,338.0726143,118.0290198,70.72834131,4.265530802,83.13080355,23.08631077,47.85771448,288.0726143,Very Unhealthy,0.31571486
Visakhapatnam,10-08-2015,88.3310357,24.12668921,130.7194607,27.81306216,6.244122875,15.47820421,13.52119496,58.29085555,194.3025012,Unhealthy,1.5
Coimbatore,11-08-2015,12.50901269,358.3110457,33.05043513,46.28437112,3.938056455,65.98421557,16.16053997,98.65404837,310.1619434,Hazardous,0.034911044
Navi Mumbai,12-08-2015,232.7230303,128.5201107,90.32127474,56.48273369,6.399071796,83.01444106,14.6579794,75.34002927,386.7409302,Hazardous,1.5
Ludhiana,13-08-2015,271.2018282,317.8521164,65.21313547,55.76434381,4.565985978,59.74935813,20.11862956,57.14748405,409.0320522,Hazardous,0.853232728
Jabalpur,14-08-2015,56.45015813,70.64141045,80.53930107,17.53211846,7.046549886,86.55940761,14.08931594,57.44663676,500,Hazardous,0.799108593
Mumbai,15-08-2015,18.07407846,52.54820888,30.33479099,30.21585577,3.007145167,68.20900597,36.44531464,63.03248413,112.3680217,Unhealthy for Sensitive Groups,0.343952322
Kota,16-08-2015,40.71370549,242.4690059,101.8846237,65.90636351,7.765370674,54.30686633,34.27124592,76.51873779,194.9961851,Unhealthy,0.16791303
Varanasi,17-08-2015,281.8782316,167.3226836,98.99641129,78.33981506,5.137608902,18.93192246,24.82671187,74.16256569,413.2768873,Hazardous,1.5
Mumbai,18-08-2015,97.05407671,35.53438506,71.49787952,68.16716564,1.178222991,49.26603379,33.75247535,41.67074306,221.6673653,Very Unhealthy,1.5
Nashik,19-08-2015,222.5928279,214.5167231,73.69017804,89.95625318,1.534346852,84.69823831,36.15510955,96.48773218,378.9665889,Hazardous,1.037647903
Hyderabad,20-08-2015,288.7818393,132.8946699,70.4851289,20.69635341,7.730106259,64.36908327,36.07769607,31.02342578,416.0216951,Hazardous,1.5
Vadodara,21-08-2015,82.12821621,267.3996933,76.36874374,65.37701382,9.76320158,93.31923877,40.4732338,67.87680674,217.3996933,Very Unhealthy,0.307136539
Solapur,22-08-2015,215.0703897,89.34009415,14.33715379,38.51290849,0.966625419,31.94327887,15.6832087,31.10479575,373.1935549,Hazardous,1.5
Raipur,23-08-2015,271.6434576,88.3429103,56.02297734,47.31045728,9.243942328,11.11679653,19.47840843,27.36320175,409.2076398,Hazardous,1.5
Kolkata,24-08-2015,289.9104505,54.93132879,70.7099361,15.46290078,2.587159118,90.16458608,27.56060687,40.42546555,416.4704201,Hazardous,1.5
Mumbai,25-08-2015,54.42427089,161.4501329,17.97650173,17.32577101,8.498958031,65.59870889,23.1893542,51.26539627,181.1894741,Unhealthy,0.337096476
Srinagar,26-08-2015,37.63339913,354.3839084,31.27679725,94.66815266,0.251984594,19.55520146,24.36137892,87.4992849,305.240594,Hazardous,0.106193871
Raipur,27-08-2015,151.6432217,320.7920573,59.50000059,80.45130631,2.774740909,67.67167592,41.82611005,72.16039253,500,Hazardous,0.472715013
Madurai,28-08-2015,264.9248063,222.0275032,143.1951295,9.318337365,1.829260993,38.77635582,35.69450452,95.30640809,406.5363688,Hazardous,1.193207159
Gwalior,29-08-2015,235.6875281,397.9815037,119.3434427,40.39416483,9.804207149,68.51029954,32.11729733,45.57951245,500,Hazardous,0.59220724
Chennai,30-08-2015,102.4179149,79.08593429,98.77665176,70.30454242,1.359714209,80.06670074,19.80435009,20.50350024,239.9783992,Very Unhealthy,1.295020611
Jodhpur,31-08-2015,13.14100947,33.30597294,14.170368,22.84743207,7.193213157,89.0430492,24.93141079,81.82098894,164.8263421,Unhealthy,0.394554139
Delhi,01-09-2015,223.088233,330.3342826,17.32518048,79.36837623,4.032281371,36.93203601,38.4069926,29.18868796,379.3467835,Hazardous,0.675340843
Howrah,02-09-2015,19.95451739,131.3879154,83.3550109,20.04728747,1.55192865,45.29523394,42.37788899,21.23177919,121.1906284,Unhealthy for Sensitive Groups,0.15187483
Kolkata,03-09-2015,89.2311897,56.57748318,18.75633074,52.48068394,9.260620684,41.70565257,28.55709041,50.76658198,197.3754407,Unhealthy,1.5
Jodhpur,04-09-2015,218.6685948,387.0124819,79.81810954,98.77182592,4.891922126,53.64848001,23.43367799,86.15331933,375.9549681,Hazardous,0.565016905
Navi Mumbai,05-09-2015,209.4343932,187.0704016,89.99056114,5.227195128,6.656527204,81.34891354,32.1542099,88.37434744,368.8682552,Hazardous,1.11954853
Dhanbad,06-09-2015,240.0452526,316.4178703,116.3170563,5.344581196,1.428029389,87.89352651,37.54362313,65.17029855,392.3603101,Hazardous,0.758633677
Kanpur,07-09-2015,54.72756298,286.6445029,121.6928693,25.63356281,6.926385405,76.44554728,23.40126388,77.24830765,236.6445029,Very Unhealthy,0.190924865
Ranchi,08-09-2015,131.5752314,69.03796341,22.96545282,38.00130386,5.522787855,76.16713614,39.97097016,21.99162258,309.1158753,Hazardous,1.5
Amritsar,09-09-2015,130.7366161,256.9817928,139.194746,43.60660668,7.064339828,34.52805595,33.79895913,87.09172668,308.4722868,Hazardous,0.508738828
Jodhpur,10-09-2015,271.7602077,236.1077005,99.5066503,63.15412415,1.234813308,22.49147108,16.01848236,83.79317331,409.2540585,Hazardous,1.151001036
Chennai,11-09-2015,277.4557187,237.6514029,92.57796468,41.9527277,2.960655473,38.06665991,34.05528679,30.85884878,411.5185387,Hazardous,1.167490346
Varanasi,12-09-2015,207.372841,236.1082317,39.91231597,62.43624584,5.171974198,37.33443664,39.64980392,83.30602472,367.2861338,Hazardous,0.878295684
Vijayawada,13-09-2015,97.34510574,133.1952901,91.69759799,28.33687499,2.974523636,88.27872948,19.10957547,75.25115054,222.6608782,Very Unhealthy,0.730844955
Aurangabad,14-09-2015,282.6594575,89.26262868,131.0230968,70.52435186,0.569233111,31.05676006,44.69116722,94.45810518,413.5874951,Hazardous,1.5
Coimbatore,15-09-2015,209.737089,292.226496,38.663435,64.67395283,2.767704269,61.81500619,17.49723491,70.0694316,369.1005567,Hazardous,0.717720987
Mumbai,16-09-2015,225.4343499,43.45933669,148.2467194,80.50295651,6.43496445,68.08626818,20.79291962,42.7488453,500,Hazardous,1.5
Jabalpur,17-09-2015,210.5143989,86.38698014,69.13810415,77.34371902,8.028428275,87.38766306,29.7458458,78.10765506,369.6970968,Hazardous,1.5
Madurai,18-09-2015,141.6915264,136.5759077,53.35770387,66.19880416,8.314556276,30.24305084,37.69908945,44.15222982,316.8795435,Hazardous,1.03745623
Coimbatore,19-09-2015,206.8187515,299.2221951,46.95435304,90.46344372,9.969267164,98.26944236,33.22198335,51.97902714,366.8609023,Hazardous,0.691187869
Nashik,20-09-2015,221.8014879,272.2665778,144.9187071,82.43439003,9.113805744,47.24056757,17.14301315,56.37151873,378.3592814,Hazardous,0.814648238
Hyderabad,21-09-2015,262.4433943,226.8629201,147.1567996,79.56909332,5.788896697,46.12819691,28.47403223,35.20326143,405.5497833,Hazardous,1.156836887
Raipur,22-09-2015,51.57747679,340.7457407,32.48906854,65.31629862,8.877676892,67.85885772,43.68153862,99.8730964,290.7457407,Very Unhealthy,0.151366461
Bangalore,23-09-2015,208.3559967,118.5132559,119.4194107,41.30204632,7.125218658,76.34472771,43.38807764,33.73775281,368.0406487,Hazardous,1.5
Jodhpur,24-09-2015,195.8857041,108.2945748,62.44197403,61.74071781,4.442813539,85.70836589,44.35463447,42.85030106,358.4704241,Hazardous,1.5
Dhanbad,25-09-2015,232.4218526,32.47656385,146.6428018,13.48032556,7.297505084,39.65264819,13.42831019,31.95226341,386.5097939,Hazardous,1.5
Delhi,26-09-2015,271.1945237,354.0796253,148.0246495,71.54701608,0.195720458,94.88242798,29.73081111,69.63018131,409.029148,Hazardous,0.765913948
Ranchi,27-09-2015,211.1876169,177.7835552,81.73594132,25.89623945,6.333810309,29.58588882,20.53613378,96.13123361,370.2137525,Hazardous,1.187891741
Solapur,28-09-2015,24.76060833,58.19949255,54.0243107,35.86832698,0.903925387,72.05039952,35.70060185,74.3455634,72.05039952,Moderate,0.425443715
Jabalpur,29-09-2015,255.1757368,28.46412543,54.96111578,24.6345511,2.302587982,58.06268957,34.10174102,35.63671472,402.6602327,Hazardous,1.5
Vadodara,30-09-2015,174.2875625,149.5845237,109.8456659,21.72936743,8.414015636,14.59147909,10.61199901,41.76769307,341.8951061,Hazardous,1.165144349
Allahabad,01-10-2015,35.94524613,342.5063099,33.2462814,58.94933472,0.345872401,57.88711936,19.55244169,39.74438468,292.5063099,Very Unhealthy,0.10494769
Patna,02-10-2015,280.1786516,219.2757851,50.85952981,34.82966643,3.431347196,64.5380166,25.93625103,38.45821,412.6011506,Hazardous,1.277745518
Patna,03-10-2015,221.4017637,366.1154978,71.06896446,28.3433051,2.737095352,52.85118924,12.10376164,60.45810294,378.0525163,Hazardous,0.604732018
Chandigarh,04-10-2015,176.1140955,52.21641403,30.72902169,23.84694108,9.966482918,65.8192997,18.33818245,90.65418537,343.296864,Hazardous,1.5
Mumbai,05-10-2015,232.3874141,125.2000679,15.78649254,57.66186329,7.418664339,67.37485854,10.13158489,82.51439892,386.4833643,Hazardous,1.5
Guwahati,06-10-2015,123.5254045,370.8174404,28.44770029,67.9320056,0.615751376,32.29140041,30.78159623,59.45677921,325.834514,Hazardous,0.333116491
Raipur,07-10-2015,165.5845166,356.839883,87.5740579,66.89045829,5.172407723,21.87925237,23.38767063,31.43523294,335.2160244,Hazardous,0.464030296
Coimbatore,08-10-2015,155.0098201,293.8682627,97.04862906,61.48592511,2.84143229,94.13361732,35.36727877,30.04373695,327.1005596,Hazardous,0.527480643
Kolkata,09-10-2015,89.83410553,31.1509948,128.4857475,73.32298957,6.618082501,63.24426069,35.94796108,25.43378453,199.4336706,Unhealthy,1.5
Visakhapatnam,10-10-2015,225.5828524,83.65266542,134.2659063,64.21469798,5.277602896,69.99225865,44.01029502,45.25878166,381.2612588,Hazardous,1.5
Surat,11-10-2015,178.9463194,218.2165743,81.68770488,97.21052115,4.079988247,12.06347936,22.61155726,98.08941536,345.4704312,Hazardous,0.820039999
Gwalior,12-10-2015,210.3569399,182.9092125,20.20550194,78.61304706,5.140805388,42.21280654,27.7312607,81.87696227,369.5762562,Hazardous,1.150062028
Kanpur,13-10-2015,119.1125291,119.6177094,143.8254036,26.55225282,8.484282583,38.35668274,25.93448464,65.41933716,296.9703578,Very Unhealthy,0.995776709
Kanpur,14-10-2015,215.6987579,311.4494851,64.84268489,49.06069136,3.001523688,88.6698029,40.94343943,29.92034231,373.6757909,Hazardous,0.692564182
Guwahati,15-10-2015,18.21312859,43.58127326,40.41383892,82.74351088,1.875132468,26.17077092,31.97925728,29.59142211,500,Hazardous,0.417911806
Visakhapatnam,16-10-2015,173.7992651,390.4193522,77.28889331,89.16515582,3.917319142,82.28083734,17.0230768,61.95333702,350.398935,Hazardous,0.445160477
Howrah,17-10-2015,122.9977977,330.1688768,87.1964604,72.80760661,4.371612068,62.22591444,10.00871721,44.47280072,302.5331936,Hazardous,0.372529958
Varanasi,18-10-2015,222.4081331,112.1130384,80.49750955,78.24022358,5.133853836,42.60714728,17.67556522,84.5799119,500,Hazardous,1.5
Kota,19-10-2015,268.2333949,45.7180189,11.40125092,55.41700937,3.60835112,42.92997997,17.5648442,65.68265789,407.8518317,Hazardous,1.5
Guwahati,20-10-2015,105.8667677,87.4252167,62.64285707,28.08970026,4.799442142,34.55996603,25.06616437,70.98810031,251.7520691,Very Unhealthy,1.210940867
Vadodara,21-10-2015,299.1721363,27.64792852,92.6088079,61.27305612,8.261620268,24.25977441,30.40644171,57.44590495,420.1527771,Hazardous,1.5
Amritsar,22-10-2015,225.6650828,114.641773,136.1404168,34.45410556,3.749524479,92.83609663,34.58911567,41.11930073,381.3243658,Hazardous,1.5
Kanpur,23-10-2015,41.9408162,396.2371806,62.13284962,43.06315639,9.347167286,18.17907881,10.08547878,21.10993737,357.6896314,Hazardous,0.105847755
Vijayawada,24-10-2015,193.6129564,222.1094884,113.866415,56.73850513,0.793963866,88.82982525,32.57120261,66.08597005,356.7262223,Hazardous,0.871700519
Bangalore,25-10-2015,108.4701613,181.21645,35.53382237,72.50128887,4.927811218,98.51121636,18.65368794,52.39658682,260.639516,Very Unhealthy,0.598566859
Delhi,26-10-2015,171.7587747,312.4760873,88.99824279,45.15067958,6.746913034,31.16885664,21.20162319,63.42301603,339.9544085,Hazardous,0.54967014
Ranchi,27-10-2015,92.86219249,381.9601393,141.4464431,13.44233118,5.406169964,12.43731781,26.55397038,28.85416926,339.7981493,Hazardous,0.243120114
